1 14 31 44 48 78
1 14 31 48 65 78
1 14 44 48 61 78
1 14 48 61 65 78
1 15 20 34 39 53
1 15 20 34 39 77
1 15 20 34 53 63
1 15 20 34 63 77
1 15 20 39 53 58
1 15 20 39 58 77
1 15 20 53 58 63
1 15 20 58 63 77
1 15 34 39 53 77
1 15 34 53 63 77
1 15 39 53 58 77
1 15 53 58 63 77
1 16 22 28 43 49
1 16 22 28 43 76
1 16 22 28 49 70
1 16 22 28 70 76
1 16 22 43 49 55
1 16 22 43 55 76
1 16 22 49 55 70
1 16 22 55 70 76
1 16 28 43 49 76
1 16 28 49 70 76
1 16 43 49 55 76
1 16 49 55 70 76
1 17 24 31 38 45
1 17 24 31 38 75
1 17 24 31 45 68
1 17 24 31 68 75
1 17 24 38 45 61
1 17 24 38 61 75
1 17 24 45 61 68
1 17 24 61 68 75
1 17 31 38 45 75
1 17 31 45 68 75
1 17 38 45 61 75
1 17 45 61 68 75
1 18 31 44 48 65
1 18 31 44 65 78
1 18 44 48 61 65
1 18 44 61 65 78
1 19 28 37 46 64
1 19 28 37 64 73
1 19 37 46 55 64
1 19 37 55 64 73
1 20 34 39 53 63
1 20 34 39 63 77
1 20 39 53 58 63
1 20 39 58 63 77
1 21 31 41 51 71
1 21 31 41 71 72
1 21 41 51 61 71
1 21 41 61 71 72
1 22 28 43 49 70
1 22 28 43 70 76
1 22 43 49 55 70
1 22 43 55 70 76
1 23 34 36 47 69
1 23 34 36 69 80
1 23 36 47 58 69
1 23 36 58 69 80
1 24 31 38 45 68
1 24 31 38 68 75
1 24 38 45 61 68
1 24 38 61 68 75
1 25 28 40 52 67
1 25 28 40 67 79
1 25 40 52 55 67
1 25 40 55 67 79
1 26 34 42 50 66
1 26 34 42 66 74
1 26 42 50 58 66
1 26 42 58 66 74
1 28 37 46 64 73
1 28 40 52 67 79
1 28 43 49 70 76
1 31 38 45 68 75
1 31 41 51 71 72
1 31 44 48 65 78
1 34 36 47 69 80
1 34 39 53 63 77
1 34 42 50 66 74
1 36 47 58 69 80
1 37 46 55 64 73
1 38 45 61 68 75
1 39 53 58 63 77
1 40 52 55 67 79
1 41 51 61 71 72
1 42 50 58 66 74
1 43 49 55 70 76
1 44 48 61 65 78
2 3 4 5 6 7
2 3 4 6 7 8
2 5 27 30 55 58
2 5 27 30 55 61
2 5 27 30 58 61
2 5 27 33 55 58
2 5 27 33 55 61
2 5 27 33 58 61
2 5 28 31 54 57
2 5 28 31 54 60
2 5 28 31 57 60
2 5 28 34 54 57
2 5 28 34 54 60
2 5 28 34 57 60
2 5 30 33 55 58
2 5 30 33 55 61
2 5 30 33 58 61
2 5 31 34 54 57
2 5 31 34 54 60
2 5 31 34 57 60
2 8 27 30 55 58
2 8 27 30 55 61
2 8 27 30 58 61
2 8 27 33 55 58
2 8 27 33 55 61
2 8 27 33 58 61
2 8 28 31 54 57
2 8 28 31 54 60
2 8 28 31 57 60
2 8 28 34 54 57
2 8 28 34 54 60
2 8 28 34 57 60
2 8 30 33 55 58
2 8 30 33 55 61
2 8 30 33 58 61
2 8 31 34 54 57
2 8 31 34 54 60
2 8 31 34 57 60
2 9 25 32 39 46
2 9 25 32 39 76
2 9 25 32 46 69
2 9 25 32 69 76
2 9 25 39 46 62
2 9 25 39 62 76
2 9 25 46 62 69
2 9 25 62 69 76
2 9 32 39 46 76
2 9 32 46 69 76
2 9 39 46 62 76
2 9 46 62 69 76
2 10 18 35 43 51
2 10 18 35 43 75
2 10 18 35 51 67
2 10 18 35 67 75
2 10 18 43 51 59
2 10 18 43 59 75
2 10 18 51 59 67
2 10 18 59 67 75
2 10 35 43 51 75
2 10 35 51 67 75
2 10 43 51 59 75
2 10 51 59 67 75
2 11 20 29 38 47
2 11 20 29 38 74
2 11 20 29 47 65
2 11 20 29 65 74
2 11 20 38 47 56
2 11 20 38 56 74
2 11 20 47 56 65
2 11 20 56 65 74
2 11 29 38 47 74
2 11 29 47 65 74
2 11 38 47 56 74
2 11 47 56 65 74
2 12 22 32 42 52
2 12 22 32 42 73
2 12 22 32 52 63
2 12 22 32 63 73
2 12 22 42 52 62
2 12 22 42 62 73
2 12 22 52 62 63
2 12 22 62 63 73
2 12 32 42 52 73
2 12 32 52 63 73
2 12 42 52 62 73
2 12 52 62 63 73
2 13 24 35 37 48
2 13 24 35 37 72
2 13 24 35 48 70
2 13 24 35 70 72
2 13 24 37 48 59
2 13 24 37 59 72
2 13 24 48 59 70
2 13 24 59 70 72
2 13 35 37 48 72
2 13 35 48 70 72
2 13 37 48 59 72
2 13 48 59 70 72
2 14 26 29 41 53
2 14 26 29 41 80
2 14 26 29 53 68
